"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133"
"1",-0.0401110151766174,-0.136788745145822,0.0521727049053992,0.129538826356651,0.00794300253646737,-0.0138765750586531,-0.0313977432953512,0.33687268966522,0.0763214058485361,0.0338849699567837,0.0126485400634632,0.0201347025821208,-0.0760638777111514,0.0972043303363023,0.0251042364954617,0.0702249447811373,-0.0346853564371873,0.0570540030040838,0.100607613906678,-0.0646633026626908,0.15491760322933,0.0214118849715988,-0.0651152281646075,-0.021535074671724,0.232502976815064,0.0530513252788036,0.0456273162628264,-0.0408422382236681,0.0939109175512674,-0.193633753214214,0.0342019352534349,0.0151524770648939,-0.162875984087533,-0.0220667670140249,0.000942930176986282,-0.0472594944977605,0.0461577702177739,0.138723679652005,-0.0126652617004012,-0.268145633661448,-0.0544085761718968,-0.0384789335442635,0.0876969231447675,-0.023163903061408,-0.0403587969222031,-0.0915705759395288,-0.0688766716476631,-0.0268391108888605,0.135128877758013,0.000620637009341758,-0.000688490115595306,-0.0419729305942212,0.0737134734634978,0.0219678852581718,0.0511042843034723,0.0803723469234297,0.00967985882485138,-0.0723275578284018,0.0926905979892758,-0.0134663810731975,-0.124286644826779,-0.0288408862031811,0.0565090794108512,0.0218483274874726,-0.0330066103394828,0.0504094729980134,-0.123612664309046,0.0379661766370653,-0.0369166407431519,-0.00726044114105741,-0.122952733070191,0.0720643195239914,0.120744776810366,-0.17667737437575,-0.0610007567322666,0.00379711637457832,0.0164844185493018,0.116181321271406,0.129554646362402,0.171797103013595,-0.00306218484282598,-0.0302547055578001,0.0886419993739924,-0.0192604482380893,0.112710327109598,-0.137041994023296,0.250868691683028,-0.0588911149439729,0.171082936080618,0.0219662233712362,-0.194944892307959,0.00954502671801006,-0.0908246816266972,-0.0682574954917179,0.0764645568079064,0.0111602620425371,-0.0238658089103913,0.047249471175965,0.212201683090979,0.0182867485553734,-0.229761639617715,0.0819481715443082,-0.236005136591581,-0.0490657267257502,-0.24178053290912,-0.00384299129969992,-0.13909498779819,0.0956829296287288,-0.152976090350624,-0.041567973295459,0.0241542747030586,0.0128103957677286,-0.0329889902609698,-0.00460080359203858,-0.0186250527488759,0.0412536671454513,0.0809811623812979,0.0467480623579641,0.0689790664901344,-0.0908359861685837,0.076651980712263,-0.164652083465743,0.00270552557153187,0.0252206845167149,-0.0578242252529687,-0.186710470399172,0.0122700407021089,0.0173843104196888,-0.167113546397278,0.0152793590813303,-0.110607869517973,0.0756619477146416,0.0683362278079308
"2",0.056330529362588,-0.0454640232430645,0.0607836302321649,-0.185001709079341,0.0192694205404662,-0.0538023098305241,-0.0149174388002696,-0.00825206776706711,0.107075504741879,-0.00163620202574585,-0.000309839927546461,0.0325592792322986,-0.110333453425594,-0.0948840852693774,0.0155108265912703,-0.0635365574048711,0.0330322307130269,-0.00546969090433837,-0.158044657534971,-0.0184151379635849,0.0256900982231366,-0.0127502760007626,-0.0309370142297562,0.0184593483801464,-0.155044409669561,0.00501113077958702,-0.0705905094685569,-0.0271780034728528,0.0803657201057361,-0.0459305619685264,-0.00816105307685911,0.0223397158822855,0.127988502712143,-0.0194089643675931,-0.00101015510358384,0.0596235455474598,0.0933087297276946,0.102213160861143,-0.00511346332745553,0.223468578481579,0.0194547682994039,0.0247441970061526,-0.09812192544642,-0.0203739573110112,0.0585988459436668,0.0153143749378021,0.0721485056444775,0.00257302963822865,-0.0708215879000314,-0.000487698674509434,0.000819473919786799,0.0479610491758276,-0.0386335276879803,-0.00733237908648703,-0.0705532836849034,-0.120520664966502,0.0110471940983208,-0.0257600057182801,-0.0132965003847,-0.0249798850641682,0.079923556646728,-0.0425209159408078,-0.090114600156966,-0.00469352167137796,0.0243661959150642,-0.0803876040930017,0.0471407896589471,0.0370063815078637,-0.0131481402828319,0.00639620771957278,0.0381136677442875,-0.0514849726458674,-0.00583039762665324,-0.130177868211782,0.0189094013300029,0.0096633423748967,-0.00354123105055754,0.0275585908327551,-0.0894756198206119,0.0530124358166297,-0.00597170357950593,-0.0179732943566829,-0.0380221529412067,0.00276291838614155,0.0696388571371414,0.0620432219433569,-0.12551290931034,0.030865070018607,-0.0611737912589341,-0.00524144360551497,-0.0879827162744377,-0.00977135777839524,0.0195112239944078,-0.155846650667175,0.00904185868622735,-0.0122214299264571,0.0301095929975022,0.00109078259824608,-0.00014965498557609,0.000422160642357969,0.0493580680450704,-0.0565966844722958,0.174224112564275,0.0233809135644695,0.0576921670483841,0.00219698326832964,0.0695910536779464,-0.0114493729282327,0.0838148154520042,-0.0751299380258085,0.0131999337010838,-0.00122811549624085,-0.00860993301786828,-0.0020764391017442,0.0164080534302189,-0.00591785373025063,0.0577412164798106,0.0700341371432667,0.00651563596987198,-0.0734121687969435,0.0710669660401479,0.0157849748640503,0.00585546724240092,0.0101825803856297,0.0399357224184834,-0.0620563421128069,0.0227606960478795,-0.00993836211030823,0.210833870550238,-0.00837148248914993,0.0921789515367111,-0.0342545440044441,0.0113322460972104
"3",-0.0470621709286934,0.208855096900601,-0.0622180821412214,-0.00457752691768718,-0.0149873584422798,0.0650793018523389,0.0527839392177206,-0.0162355533368412,0.00809761801618101,0.0197155709722244,0.00524517979299535,-0.0175392461721176,0.0427865170294348,0.00656376636210625,0.0242901767703881,0.0173831264206789,-0.0701308081596956,-0.0115527941266858,0.0740604905245211,0.0338793185463156,0.143918353701926,0.0193410070560758,-0.0847719606587777,-0.0244363761481549,0.0336367564556753,-0.147167169467407,0.0423877474444481,-0.00328303273073658,-0.0685229795003217,0.0242704108734346,0.00802641115975473,-0.0221613320677174,0.135597825436709,-0.0329841546396457,0.00123970230720923,0.0703349211099323,-0.0295250308967718,-0.0940862944626195,0.00175033485139329,-0.104300858876671,-0.0456485026999019,0.0107600824928283,0.0374943281474397,0.0374525311353855,0.0335995827165704,-0.0791820164478143,-0.073728025539027,-0.0287295336102636,-0.221957902504484,-3.7891591494419e-05,-0.000497967168563822,-0.00661200366704058,0.0599496186026413,0.0113694599807068,0.00936464686088308,-0.0142076703389632,-0.0330755318846274,0.0425447576815655,0.0384375468737809,0.0465333098252433,-0.0355594509960785,-0.00713912659549547,0.039418394663099,-0.0648222385184203,0.0750107464340069,-0.0147444428300294,-0.0194727263055826,0.0147677393714802,-0.0679969281327879,-0.00282410060719303,-0.0683767925989325,0.0725072465228439,0.0609388400739494,0.162989585730626,0.0962759961402588,-0.00159885819952038,-0.0202942036322465,-0.0817851109992308,0.0137456068425341,-0.0325780456393121,0.00380927261171914,-0.0249945256560606,-0.0247874651852299,0.0100912083721915,0.0134076519579326,-0.0674018428261736,-0.00563934858219889,0.0376699736590845,-0.072038180600504,0.00910909799687096,0.0068887878414793,0.0114446165154355,-0.00613297769808867,0.0638470009823774,0.0199108157810797,-0.000537867969720264,-0.0249330814802666,0.0815612888708235,-0.214860863647395,-0.012167458592838,-0.12777563854851,-0.00711051020291582,-0.0735920709195011,-0.0695554022882037,0.129785870983811,-0.00263129916575503,0.0227997964015847,0.0482903434871738,-0.0850734598679104,-0.000669002209114109,0.0137433091573415,4.14589867574956e-05,-0.0433717451566435,0.00187811183044009,-0.0129920658330927,-0.0375271750113079,-0.0538824568561288,-0.0172799729203385,0.0215093299511059,0.180738692749203,0.0278442382437122,0.022754861830913,-0.00573112525357414,-0.0291038476646494,-0.0113395414493366,0.244266069786854,-0.0100573117582644,-0.00262603010133678,-0.0821920395180459,0.0248033137473997,-0.013157550477726,0.0527786427789938,-0.0358036898027691
"4",-0.0313804148673701,0.205679191436417,-0.0784482652322935,0.064615062533777,-0.0119433096453846,0.020865186934299,-0.0184434042841797,0.536160757951284,-0.114758893558662,0.0393194385668615,0.0128839876215567,-0.0302750737458942,-0.066247256491912,0.0846593731174968,-0.0377473969697101,0.0292214442252932,-0.0216038820647291,-0.0857879147409435,0.0828692138406033,-0.0440953279066206,0.103811558120504,0.0175102201102096,-0.0447881342025245,-0.0177381675078256,0.220350499043072,-0.079769382169137,-0.0686064449698726,0.061411474499148,-0.141206950677126,-0.122892930817801,0.0225149436813894,-0.0227836670893383,-0.00812506409067234,-0.0186974994219023,0.000815668091976489,-0.0218984964457931,0.00721025714111847,-0.208588610367689,-0.00766416076915724,-0.105242998668215,-0.0467439653851654,-0.0212392343518709,0.0256134106405963,0.0348298600670544,-0.0220384684980042,-0.0510851493525789,-0.0433068958003553,-0.0176680373681859,0.0841654415144314,-0.000933206296529495,-0.000351558362539682,-0.0214323116863803,0.0324147318961997,0.0134232419376855,0.0312267277525913,0.0135043813825222,-0.0145548929057438,0.10875363756608,0.0801806592372665,0.0202484083595874,-0.0708049974269586,-0.0212004734162338,0.0261844500831556,-0.0328517256816109,0.0496296162337349,0.0287178289420729,-0.11861200342002,-0.0570869518857647,-0.0474166401555068,-0.00537992058296084,-0.0925593884409417,0.0440341336763385,-0.181555054387319,-0.101695144085965,0.0917223585049409,0.00279119941709749,-0.0247864096926585,-0.174693321395995,0.0363081566545965,-0.258318688436583,0.00460438248649476,-0.0313540183763024,0.0662065104158119,-0.0148406628092245,0.0402424500726839,0.206059983176983,0.154772491094128,-0.0307668392532914,0.176288712581309,0.0138114825224613,0.293124319415397,0.00645258219198391,-0.0404756986164198,0.102633783702326,0.0480778544445115,0.00596236763376309,-0.0162746198589468,0.0584556026986846,0.137184284164296,-0.0274964409744255,-0.160751042878027,0.0641112574528549,-0.0382601721300596,-0.0244743996052959,-0.220574112192957,-0.00041870870928257,0.20914691916131,0.0426407596814705,-0.0573299028542057,-0.0315381006984516,-0.0363190091798947,0.0122164909036035,-0.0330184804231335,0.00691789051622346,-0.0154512355081817,-0.0620301099569354,-0.121765427282837,-0.0702916285747674,-0.000226045695910976,0.13658340215469,0.0536289950692865,-0.148265388427004,-0.00406810013036508,-0.0379224913083638,-0.0346497535393383,0.280742823859343,-0.0184495591930183,-0.00344564546788373,-0.137649305796113,0.0152930179043426,-0.0747725899812892,0.0618748587623367,-0.10275216770476
"5",-0.189753263866395,-0.0133392486073003,0.0240945242141806,-0.0874534346589817,0.14373627176494,-0.194512127823137,0.297028594049117,-0.0523799024378145,0.0891770550542449,-0.0645980274422333,-0.145695348389225,0.275454498146263,0.0120252706495206,-0.28019348345829,0.0158778610589975,-0.0695509566022314,-0.136393557493724,0.0451074365330772,-0.0784248278490779,0.275985700995276,-0.162698772238225,0.408187192695146,0.0851579162199917,0.149796343216105,0.0845454467777205,0.0733902236268071,-0.199306241713457,0.149730570776926,0.445639099357048,0.202923921409299,-0.225162887306865,0.257046404284979,-0.0830227176298257,0.484049536920682,0.0239270184978724,0.394235181085327,0.0555872491925087,0.254899370998785,0.0584476322463814,-0.183933914782566,0.353605784746332,-0.0638483215736886,-0.0949376892795275,0.110319849757522,-0.273513262749547,0.0117958339268581,-0.159482730627135,0.0222254785362611,-0.155379063860609,-0.173926906159526,-0.0506228669364161,-0.062323828813884,-0.148799092420818,-0.221553853263157,-0.0434967349034869,0.045613476897062,0.176728746566422,-0.161334192019856,0.163108869171872,0.136531635939386,-0.288084366734171,0.0687665578775116,-0.0617596593735685,-0.267524997140139,0.0996985111277043,-0.195888881131124,0.120196282443657,-0.206818560038058,-0.02673391609921,-0.150131732308065,-0.142154748504041,-0.173767591060551,0.127442682528242,0.0346630467140265,0.15952202538106,-0.106818042788112,0.00863026610868587,0.0890022527454114,-0.0821882292814171,0.00374721400646982,-0.351264019742802,0.180997870117556,-0.0617301363240907,-0.1936169930181,0.165387595737023,0.00259222274098612,0.0563842649939314,0.163536883539745,-0.0320447290322048,-0.105266198495271,0.388444604992542,-0.444367738004971,-0.0918289532042867,0.324630012668811,-0.0360267067186005,-0.221609393803557,0.0874542982422136,-0.389487270148574,0.0739807157034461,0.181005563589672,-0.179032627176221,0.213611481965345,-0.0274702680674982,-0.231750685878702,0.174456650976694,-0.000185488366128717,0.278199044987695,-0.083862502317093,0.0656428881091231,0.154456737753135,0.0407618944545915,-0.103352988517907,-0.208311877577519,0.0373819104633237,-0.249739805768985,-0.245053988117579,0.0406182107879721,0.0846183795776353,0.0930189385286694,0.139163964395426,-0.101778719449221,-0.0926396326265263,-0.121067992394537,0.0434593402572774,0.281111849490519,-0.234302671191358,-0.027959667262254,-0.137922754684549,-0.363173761950486,-0.0426086364245113,0.139573489200301,-0.101225969729231,0.508052507835466
"6",0.00805775478307116,-0.204948637545387,0.26653844926329,0.234218539497575,-0.220397301269904,-0.319965210513468,0.533152970073143,-0.0676731195778136,-0.116634126790124,-0.00680702738490567,-0.00254091884103194,-0.0862607875694851,0.158229865521872,0.183268760113647,-0.0152890273279192,0.383771698975159,0.00696781409056249,-0.648660580889097,-0.0202106947081701,0.000743633239870942,0.128691517407978,-0.118261216401248,0.0130807594593047,-0.0667967974795583,0.0668776279848701,0.28417854029423,-0.0488930523255918,-0.446810655198782,0.160378612770597,0.283469249577121,-0.00687070138128445,0.147668822555108,-0.0222411611054281,0.308590643319065,-0.000189421786268192,0.0545706782108361,0.31911324349268,-0.282448465456431,-0.329583411236426,0.471133152353638,-0.11925490182264,0.0151232551791754,0.510993118758439,0.298840457269834,0.528025931615448,0.0183952772827112,0.209412563721886,0.0036328743455411,0.0826995329214355,0.239105810940323,0.00013830825517397,-0.0393682865351248,-0.247795226777337,-0.00441304793044147,0.348771649072841,-0.0939432613888415,-0.184428564224437,0.387831060991869,0.132900647351846,-0.132377149928941,-0.12433780093901,-0.168079009808631,-0.011351901788191,0.410029396449449,-0.259770824873311,-0.0101265742184057,-0.248716605075552,0.424326722880267,0.00741604861439556,0.00145852340246038,0.263487609985844,0.11087276582208,0.291062748725372,-0.613093525685674,-0.383668166289129,-0.0897293152527011,-0.323756911206379,0.205094871377651,0.308463867260735,0.0161090930823523,-0.207017460982138,0.178075973625161,0.170362830266189,0.220444368303511,-0.288708656255355,-0.101274193127839,-0.482792868646008,-0.344680334933162,0.0355471108728415,-0.00441271408005969,0.104077891528294,-0.0019174654232234,0.265518119617756,0.340520918067027,0.29946123960419,0.112926592840493,-0.245083041216631,-0.00949177303763279,-0.387358183444751,-0.164680003028053,-0.235018438214981,0.264633642688006,0.175552000358757,0.361045435312019,-0.488934706484223,0.000772004432952789,-0.0799260525851453,-0.158740599838417,-0.153567145605819,-0.00828639926143439,0.0550746616762889,0.269616786215046,0.200105901651563,-0.163719946622267,0.412624412101249,-0.577093658865433,-0.177657226681309,-0.0738866474738495,0.107644058101014,-0.261338395264447,-0.0153983353823466,0.0236229954522693,-0.498684863565684,-0.078953949374468,-0.890554142894001,0.273530028556223,-0.208401307758936,0.0921428853934471,0.263097878260699,-0.377025925448451,-0.280158407104622,0.205648523602245,-0.208484495681096
"7",-0.0501852020739469,0.000557184716050186,-0.155185011782393,-0.0238180276704246,0.0508668833590794,-0.0528257303548934,-0.250999959922986,-0.0619400628330998,-0.0580940700332622,-0.635215520918563,-0.0702134177300602,-0.100717715458683,0.0417860328903541,0.168533829511739,0.117751595921446,-0.330092486767008,0.00637752249742969,-0.043785576026015,-0.0184985073532078,0.0074756442921212,-0.0284843692360904,-0.0039369576139725,0.0119725980990496,-0.131163779052055,0.349837902527724,-0.00975443401011004,0.0412074180046839,0.156185031029945,0.245606798745726,-0.598360701718828,0.522141165004924,-0.11973786648514,0.418814978931065,-0.460469121996612,0.241030761681361,0.101058766357897,0.143704668741166,-0.0489556275168089,0.00232873465136205,0.0493033656540011,0.0100039888365284,0.10217596511542,0.350096246478605,0.00673294300821367,-0.0252524535354729,0.067103744859656,-0.181651042503747,-0.376291804816212,-0.0248458584969126,-0.262550225304831,0.0460465656195486,0.0984644554036916,-0.0135535391204023,-0.00403918820060691,-0.00939643573939783,-0.0147778919788027,-0.0302835924581877,-0.11521886386827,-0.0284300542556913,-0.0223092092029249,0.0228523202564498,-0.104292720801709,0.305485725908725,-0.193971300230207,0.00606885503353576,0.259212372508149,-0.119966207053216,-0.603134651855983,0.00678778398298608,-0.112265159447739,0.359340319213693,-0.0132503127035257,0.0894275291989689,-0.43898908846531,0.159995001600154,0.657868391000224,-0.111932178890854,0.0516453041156409,-0.0503265927806184,-0.14450032451308,-0.140001634346486,0.00556286817167895,-0.0162984153340939,0.00354137753121861,0.151037534392602,0.0828843259371626,0.286888115847201,-0.465812181399572,-0.060959879034603,-0.00403888263299654,0.0249960853492419,0.459015535939828,-0.0800723086234865,-0.20301705540735,-0.0140593749463424,-0.00205201357472845,-0.0506412655890294,-0.00868765947271728,0.0653509305803572,-0.0596359899668341,0.0422457825497866,-0.311086433971105,-0.309711179686232,0.0730935407930012,0.181404572922922,0.433123806267196,0.0669717184267049,0.165597978063714,0.485174008523953,0.0726592258819306,0.0534711507607275,0.0119940521210659,-0.0148103961111501,0.0425787616386421,-0.0918313860342558,-0.0532249620423099,-0.160902397934807,0.00633644652386734,0.0294782711736255,-0.0279368676620352,-0.37513960462614,0.451860303711351,-0.113643203274113,-0.0162423664989219,0.0106320169468249,0.166759145461113,0.052390357746278,-0.106017721204576,0.0323129278110903,0.13937166330572,0.0203372330199484,-0.0480218502974605,0.0945897402926774
"8",0.20488595582967,0.642873799159393,-0.210346170169468,-0.0463663843367362,0.0477761827914093,0.00215866276039316,-0.0743794398723131,-0.0400086457095871,-0.0894142396834297,0.396105785197224,-0.0888567980609994,-0.086095726763452,-0.100384892745498,-0.0827536741864473,-0.526580180106613,-0.0109243075116684,0.433745212128447,-0.0555156792392413,0.396747109619337,0.0268006847473189,0.03159654386233,-0.136700705359249,-0.503808506696126,-0.0530759300718727,-0.0361685441550506,-0.00825275111361994,0.448538654738452,0.160375253210373,0.00987402071964352,-0.0238578996324414,0.0270028849641585,-0.0852205973323351,0.025337255044932,0.0804451162243343,-0.368337341355439,0.00735176442428749,-0.183539431668561,-0.0668227275228822,0.364776770424751,-0.00783862319622348,0.00490024352461219,0.104496596468677,0.00673833380321032,0.00360341472679413,0.193321629673691,0.261006632824875,-0.466801527882355,-0.213754811200963,0.457193780010854,-0.0938458730998097,-0.245630709513798,-0.13663977008233,0.328299979767699,-0.0190561123785703,0.408852324637905,-0.155049212067975,-0.590315266806074,-0.385067962394464,0.0567475661533893,0.00209485231168646,0.431070887820225,0.149211005971288,-0.221969296245848,-0.00339876163423663,-0.329747708048243,-0.00784178024271998,0.0958096817491942,-0.0975158641059942,-0.283834544758525,-0.168079048547947,-0.128344556977304,0.103031983977739,-0.0147572210298819,0.251552626391306,0.00948937769996315,-0.0849706654834368,0.319511945055672,0.471470862406388,-0.117007219684467,-0.167608467490851,-0.203835577631405,0.033847791123328,0.412395862124758,0.248527759371869,0.0709785662861059,-0.010040514851513,-0.0390255448620643,0.595172219635856,-0.524327665357845,-0.00341710171115386,0.10119821023986,-0.120472362260904,-0.246349831296018,-0.47690104101425,-0.0282609961583834,-0.00173610865545279,-0.0650620170445339,0.591715730002029,-0.0925907584133458,-0.0340105676741133,0.337579697987333,-0.150292440169096,0.0367133458700777,0.0188132494370516,0.0376117759873411,0.0161836536937522,0.042838107172927,-0.0232549806899438,0.0615961882185814,0.0351357606429237,0.134272661860947,-0.00199280616238541,0.0995034675140495,-0.583324825887315,-0.0381014206172304,-0.239282391215266,-0.360613232129834,0.607416090532733,-0.283800126009931,0.369585493045485,0.087234542548351,-0.223468164245875,-0.188258757748039,-0.350108737900165,-0.0148911832662003,0.0290449868012476,-0.472308383691076,0.283215286800656,0.00606635233182659,0.263301311449007,0.171610526443857,-0.0403531690555879,-0.0237877360606361
"9",0.0611633015079166,0.480145586680821,-0.119382203780019,-0.206773973690229,-0.00169273569147913,0.0029572411401327,0.110277656328664,0.518936362078327,0.145956390093832,-0.0210166117202606,0.0422137564424198,-0.668532834865146,0.0217904118230004,0.236366922319581,-0.0982397674614935,-0.0569581734555179,0.101256298852119,-0.0929072089884218,0.0512305194426707,-0.129060716900461,-0.0462120435152531,0.190549182038749,-0.173914603354878,0.0381083362971227,-0.224517072787914,0.000159234041630258,-0.2378666710358,-0.647430516168757,0.724827170056521,-0.72440279679935,-0.137492102177703,-0.51939613292624,-0.034023465285466,-0.175202721336439,0.0975504526682875,-0.132871489110978,-0.0571039021233031,0.454410321842775,-0.0700473014077351,0.103506411319815,-0.0249826693399227,-0.0733845325350172,0.0010870805380171,-0.488830104939246,0.0496072859547372,-0.0594868714341832,-0.126360662844936,-0.0787851326476852,0.296064621805468,-0.068791236930165,-0.0294332532750076,-0.232236237272115,-0.218863701137537,-0.0396341677773525,0.0761332239790056,0.218457025288081,-0.00206287766445688,0.408218551466909,-0.116343985521202,0.00286982457488439,0.231158916843251,0.0666097639454975,-0.0593821338058195,-0.00465610372994232,-0.215538117368993,0.155407394645133,-0.0117464642579534,-0.0080909834747348,-0.227302985188415,-0.167430939714301,0.00700513389762056,-0.0172308499547215,0.0841209479576752,-0.102417134104602,0.0129998898594587,0.0133909101580407,0.194316163806325,0.316611668183847,-0.0529790649124215,-0.306195145331906,0.000652583145168669,0.0343916483900267,-0.0742034458663679,0.17399766112068,-0.00292865922651364,0.115058944856884,-0.121996295412419,0.503943470612145,0.415997600188272,-0.128961107790359,-0.0374680913044825,-0.0162608282395383,0.0123973666405335,0.0145463756682423,0.00385380168820291,0.0853889325456964,0.109371493432079,-0.41962329984165,-0.742627669296829,-0.227059753142351,0.340176519184231,-0.214295864501595,0.699502781507297,0.112111967171945,0.458662672250586,0.28943644351345,0.0296425752440212,0.0204084573359539,0.0122228355142803,-0.135178260395987,0.0940033965975092,0.439994432505617,-0.0621120498051351,-0.46682879993928,-0.116608677132804,-0.0704167389098035,0.33363775775657,0.348592773821718,-0.125157350453112,0.304117574144179,-0.0953989540582942,-0.0794962736825182,-0.000576575379159121,-0.00537478776429525,-0.088845025065833,-0.160604360173667,0.373850740106479,0.213299313525229,-0.127157819637368,0.135929837709731,-0.095131657293894,-0.25456801565893,-0.0145631543361336
"10",-0.0965661356354086,0.088878363953131,-0.0315150367429305,-0.0424782676442088,-0.0354733706252499,0.376422726537467,0.102654121800724,-0.0979708112064822,0.189508138844732,-0.127833945061026,-0.154504226603235,0.12947003769734,0.104309178693031,0.256477102764664,-0.2183708787143,-0.014429701710025,-0.0792322733783082,0.0903646408600362,-0.459899777193354,-0.041271330285953,0.138290575752927,0.140669519024432,-0.0849833999163912,0.00435981802947197,-0.175912530038008,0.413990598271308,-0.090029662159491,-0.197342717249576,0.533597043839367,0.136866394158872,-0.149506828072143,-0.0538400220919525,-0.186652886985856,-0.0613893452727326,-0.214826616344301,-0.14717918139537,0.0618024963204772,0.016967913003026,-0.136270567814203,-0.759970929338092,-0.185989536128753,-0.248945140760513,0.0166137511497163,-0.000258821391036295,0.00113200583029115,-0.0410784552213009,0.0536327120200843,-0.177643407685706,0.298425861369838,0.383088037838139,-0.234363968216619,-0.075871650187008,0.00675777173087918,0.210103766215021,0.354370223566869,-0.0800549539727395,0.188758276439743,0.0660474444853821,-0.0442588026134263,-0.158204649647877,0.209291099137978,0.412469774973794,0.0327568346633314,0.218994090879551,0.117773371338652,0.150378023055628,-0.0129832545805621,0.100316256281238,0.373333434845577,-0.0963749352896108,-0.0148227456412638,-0.0974269534905309,-0.0492737877450658,-0.183215785410667,0.250129186511603,0.0064489981664914,0.655550234535606,0.494620752051376,-0.0948293304617654,-0.0131790148316113,-0.205302593298817,-0.138592229194976,0.116767551049636,-0.0423919435862483,-0.158376862162673,-0.140806893356642,0.0393640633832779,-0.134890628530897,-0.068542316811785,-0.0972691516338801,-0.18458552172762,-0.158088285711454,0.020167323555728,-0.0105240911642829,0.0979817386982423,-0.0506420883064884,0.0887844925394401,-0.510967536083201,0.650277612293329,0.131021250684797,-0.168649433377407,0.161594092197888,-0.0274779400125405,0.0760409705729759,-0.0608232987949104,0.0483057918320227,-0.105849253539153,0.00130284334736632,-0.18052634419425,-0.364554057601244,0.0537319720395541,-0.140581864022122,0.201964539083291,0.295151171595685,-0.00728551558441477,0.0624157024608795,-0.090572441911648,-0.00913058677678304,-0.148751918254395,0.105110321554762,0.172674603551367,-0.0955310018376389,-0.0731051612656232,0.0333981015443587,-0.0818313960488323,-0.0474027970204079,-0.159014072739229,-0.199272602621253,-0.34720019837736,0.106846724250763,-0.106506957943457,0.0510823995477397,-0.118331224175724
