"","Intercept","layup","dunk","hook","fadeaway","pullup","running","driving","reverse","fingerroll","putback","turnaround","bank","point_diff","tip","TOUCH_TIME","DRIBBLES","ratio","jump_shot","End_SC","End_PC","LOCATION","Quick_S","Clutch_T","Garbage_T","SHOT_CLOCK","SHOT_NUMBER","Player_ID"
"16",0.129316899020814,0.000906751244413074,0.801879382220405,-0.317813186664069,-0.0201167487672683,0.168447238570011,0.123182589273596,0.416294222398019,0.49889816582783,0.110669352641169,0.305225164891022,-0.0232268749513427,-0.0761129640322468,0.0307145334696585,-0.395275104980094,-0.140356428962979,0.0536625528401946,-0.222972890137809,-0.0709505656170662,0.305402873586751,-0.00432274406225987,-0.0747742556180525,-0.189843905665383,0.031759351875157,0.00716431153769522,0.421098663016027,-0.021832698059114,"16"
"17",-0.305083184590022,-0.0201096118926276,0.0612870424505478,0.0560949943481822,0.50046373188359,0.323627296434588,0.0556026750256912,-0.0316720310360227,0.0414269884654039,0.470903605521979,0.0281894853312954,0.599822766662591,-0.0535545578732408,-0.0252845959361404,0.0404536415122135,-0.189060895851842,0.424644114828107,-0.377733770215142,-0.181946990934446,0.258172132739999,-0.190243242249589,0.477847944361012,0.217595654157174,0.0676553921466192,0.0610580951065967,-0.0734154815102334,-0.279556894040676,"17"
"18",0.168158294401599,0.259098288366688,-0.0671148847559771,0.0645470579076632,0.062031193370464,0.115596710475684,0.207614778148418,0.308906018043912,0.255751462976153,0.0756770195236964,0.305238620702641,0.214656267751045,0.0127240207539851,0.312419789293285,-0.036117305181024,-0.405024670257299,-0.139176793592866,-0.326070334949951,-0.192203991195948,0.0248738514266633,-0.00562111583364909,-0.289606863011452,-0.0216896408633269,-0.198422750787262,-0.0657385519070711,0.229970161335017,0.239781873207135,"18"
"19",0.29502849683866,0.0843340239567585,-0.0592671930908548,-0.0542462603599648,0.464232970401908,0.267735333400201,-0.380580833652869,-0.065476826371396,0.0331474415738905,-0.030085411659807,0.293430299671589,0.199188240886589,-0.462723735514799,0.0782534149973941,0.476044674852308,0.121151990251982,0.486390904947126,-0.358547255121292,-0.174092058785783,-0.31932281917222,-0.00986207288114329,0.0850774957336577,-0.485638932169886,0.342757233170344,-0.0518595799222627,0.0675144421038314,0.235861057443608,"19"
"20",-0.045495662096343,0.410940206328719,0.57123293667664,0.065031418032537,0.122534208691843,0.0896932447734881,0.0962144224011014,0.155608910520377,0.211718768032611,0.0207953917271605,0.384544198294601,-0.0360182272587892,0.236867553414679,0.277073350493195,-0.570476591398031,-1.1566171477985,1.11565473081557,-0.00325339210932982,0.112928819218805,0.148448540522894,0.00152080744801886,-0.15389044380341,0.0413991644221123,0.376957447724829,-0.108184163510058,0.0768371798927554,-0.161448333126265,"20"
"21",0.302805595424162,-0.0742733643461303,0.457205808329826,-0.0556762188868055,0.100166614988613,0.181553195197793,0.274332697026257,0.878222237236865,-0.0411177165524722,0.121414921935461,-0.0279790375923681,-0.183697189658632,0.361597325963071,-0.0569808089631621,-0.375986399635287,0.0703145924229741,-0.109212250864434,0.068799352705348,-0.134722724331564,-0.244961443095117,0.179366531692728,-0.00100094605876476,-0.0698832000139914,-0.0541508316214458,-0.0346964856956793,-0.0349266456209562,-0.0427671988434487,"21"
"22",0.104325129793876,0.508028264412151,0.445157294784836,-0.0191820390691934,-0.00875868713277589,0.413734996278301,0.272735450014016,0.265153025299634,-0.0349218957659875,-0.0858439949742641,0.286146895725233,0.307281572674718,0.275863650831643,0.206073808199327,-0.0138333792702011,0.145497809779881,0.0409597981233437,-0.213429671953531,-0.0144812238819548,0.331162094027163,-0.0034873310354307,0.0475318695782261,-0.126497706112173,0.0445933451852022,-0.148578952213513,0.25762320665656,0.136946486792292,"22"
"23",-0.250310163458406,0.206209739426551,0.0502838910452975,0.0460239957943289,-0.435570863124712,0.0494879829888787,0.0470917483896277,0.429681113911771,-0.155928751601178,0.213054458654465,-0.411284372484749,-0.52608639061536,-0.24119608857094,0.0936673409261054,0.0331908087068737,-0.226719283921593,-0.0899364481659307,-0.323965217267275,-0.0163470591582501,-0.364791834234233,-0.138942543024172,-0.179116962003591,0.134730635009372,-0.00309718176096061,-0.542577053117837,-0.0145240878870281,-0.0429968963513327,"23"
"24",-0.0535216376765151,0.191076421201375,0.460377369518961,-0.113980675959131,-0.00194755311197883,0.264924053091265,0.141780020373703,0.282008433765243,-0.0850082421221654,0.0549144029554911,0.0049453640724776,0.27079286013856,-0.00611694325092449,0.352255915004292,-0.031169015596184,-0.243442853999063,0.116748692667844,-0.127965909683538,-0.298747020711146,-0.00648442310013303,0.00178909595899915,-0.27248656381629,-0.00705384123051221,0.00633159712302554,-0.159272615020073,0.0572089851375231,-0.072812168581557,"24"
"25",0.470693725514684,0.181345214301714,0.354523856524053,0.362240041760967,-0.0732218874269707,0.00194108048728299,-0.0402959942566819,1.10031314098733,-0.000107783609445665,-0.238416361596848,-0.0434917902432423,-0.0845422708532039,-0.0766058272684556,-0.0142150844905902,0.1215291076163,0.253183737238741,-0.330701626141592,-0.132750894268217,-0.425577399021714,0.0765026247148199,0.175659962654324,0.152033575223325,-0.094606876620877,-0.0602867518483462,0.178476060268817,0.00508021294676273,-0.242037146343322,"25"
"26",0.410257935669061,0.190408175516394,0.692159732778625,-0.0754332514706741,-0.0638203969018951,0.208254109342537,0.489813916786621,-0.167732034989132,0.431321525935731,-0.041835887087395,-0.0379075630639276,-0.423937313562158,-0.0577630851546776,0.119622294028706,-0.474615419060478,-0.10214724975834,-0.348748616009376,-0.0115900540181545,-0.252349943697926,0.31688303361956,-0.0137139079952962,-0.323857163015461,0.0363297385640008,0.262495119324111,-0.0674626122584073,0.143242946501306,0.0228533571605553,"26"
"27",0.189884693699752,-0.154025241730751,0.493064577051069,0.0603280155677176,0.482974626502306,-0.0288929388362156,0.0250833014397346,0.434318059264559,-0.397554710695238,0.435231211629056,0.419199314903146,-0.120847604433949,-0.465477022226238,0.25070598608509,0.108652305813881,1.0824389622079,-0.169351003504512,-0.441297303854305,-0.137651664791798,-0.390447833964395,-0.10397197606789,-0.150082037829925,-0.0874475210652814,0.0602374752439505,-0.291516700587951,0.124978940940601,-0.54973120760767,"27"
"28",-0.160343276946745,0.243919802721008,0.0931122793659294,0.195958650462566,0.231801460341511,-0.475443745811597,-0.0693419256850083,-0.322137453519688,0.0217728784151254,0.347922795827045,0.40890160599634,-0.0972601431191784,0.173267890450568,-0.0881912924176942,-0.381965743116424,-0.663552192991019,0.0228071684668457,-0.584435305435866,-0.0832838028471468,-0.217509216471543,0.00535987913097991,0.0921479501019107,-0.100039734831766,-0.043325184920103,-0.0443981098754341,0.0304459261782856,-0.0622419033695648,"28"
"29",0.414223552025172,0.643824262137687,0.769492628063996,0.336836564164074,0.12536578065335,0.887094715674339,0.618805833536819,0.427769243581765,0.234974806823371,0.428912922716113,-0.0396098328049194,-0.0781335545198876,0.25870407786263,0.392054553683541,0.119959133477415,-0.0104307939879126,-0.411174503889316,-0.0587646705982787,0.200444000661797,-0.0397448193724977,-0.0138464687409265,-0.179890945631973,0.0184008920691313,0.375320131634544,-0.15162428208691,0.209640975160295,-0.151373494601547,"29"
"30",-0.264697811865646,0.271800417828042,0.663904496822609,-0.574086003393568,0.034812555159903,-0.548586356901575,0.269915155778722,0.149691035326101,-0.0613443971150581,0.0269924523249794,-0.0656925318973157,0.0475429199327454,-0.12315719330328,0.0501270686339312,-0.156629846447381,-0.547387453845393,0.0660089030707124,-0.536740063613254,-0.222515601559394,-0.0280147816057099,0.00884819310700638,-0.123262008983692,0.197593170957414,0.0988468772078121,-0.0794846231914476,-0.277908322678178,-0.0169092814087708,"30"
"31",-0.0160354913239447,-0.101957855294018,0.00322131106245127,0.56399098670316,0.108295689923755,0.0883044002094467,-0.0126349809753037,0.393869721341561,0.000673951689034222,0.458338597869844,0.00148166883751387,0.0184222734767176,0.0819774601359342,0.220202113186016,0.00212628571568777,-0.341030863562131,0.147235767150732,-0.130354167166169,-0.181660721570608,-0.323451267022989,0.000536026810346856,-0.336582808130872,-0.062354211789736,0.0523442816448666,-0.219631014510137,-0.101905425363071,-0.098357542644546,"31"
"32",0.122861422723995,0.298330981639789,0.67683567424722,-0.100922887166308,-0.0351731677338325,-0.378053425030187,0.0812652733334953,0.0325768790062892,0.118453273076484,-0.456973109982068,0.0375385889129761,-0.00512478179236507,0.275073063462364,0.145474635256444,-0.00847649472295104,-0.190123731415838,-0.0280834963035082,0.0830634047202051,-0.562062591130103,-0.150697930045138,-0.00410695345761107,-0.208077999024042,-0.0766338252548871,-0.0485463643984639,-0.0301844386692123,0.0222499620564015,0.0370792975286633,"32"
"33",-0.321009889435393,-0.0411584479970893,0.508228681390268,0.454247621000526,0.0499368245486621,0.176306178736089,-0.0727351146283425,0.333506092192183,-0.289611866039028,0.331975940713707,0.185141331224391,-0.362228181122252,0.588798611482659,-0.0185908522187729,-0.201540027750509,-0.660001506705118,0.38055838025591,-0.227145162205722,-0.469250278770047,0.164835030999847,0.0107305665693419,-0.123830245152849,0.0807177886625134,0.204202894867147,-0.15664652473744,0.298742292504528,-0.677883612454173,"33"
"34",-0.0811818107510559,0.689655498062025,0.753076253260393,-0.391480058872013,0.193744867620472,0.0454447675337367,0.0767202822658282,-0.162795849087569,-0.0053817435457725,0.447635697531061,0.468501676934345,-0.00443028139704776,0.185173593871967,-0.114544120080638,0.0107646046564247,-0.252519848644816,0.505658095921184,0.0443597053286247,0.599356407354777,-0.249152087466124,0.00271370712601842,0.246873203450787,-0.253323475800461,0.157010539278671,0.0721950527749806,0.062956387062154,-0.180651118584038,"34"
"35",-0.0669141377793829,0.15502167733488,0.013442135816621,0.372263804526651,-0.310010953231865,0.321227368863906,-0.0779623323569878,0.170144439383554,0.10853790146877,0.394752355036789,0.286091935932988,0.0120185862980551,0.151311463606518,0.272563626686103,0.00887272940153741,0.288946391983892,-0.328892673954795,-0.458722075247584,-0.0919894429458616,-0.017102183789507,-0.172687676065159,-0.0618115853807015,-0.11122427422643,0.173392792215823,0.0562936390356894,0.262575424996036,0.0226867819599838,"35"
"36",-0.161804480289494,0.523990585950082,0.623005378154902,0.17296651737973,0.025170570157865,0.0919450306440459,-0.00841013385815662,0.348883501234214,0.0331525345604724,0.389879913578867,0.416104869200881,0.842579086829058,0.110221461258532,0.124288520160066,0.0832714534214477,-0.902972696499087,0.0660938341182663,-0.031646149125215,-0.257075163456307,-0.161711809170481,0.00540872354436729,-0.378566794678971,-0.0391313979456481,-0.450079644199992,-0.39675419246468,-0.0798871116080414,0.368424420309078,"36"
"37",0.286137370006992,0.117013730213169,0.7121511562452,0.171151616948282,-0.123861275874172,0.168981111947595,0.197761761385769,0.085780456479184,0.0790590053178304,-0.0293869683939913,-0.0264389045413526,0.0866456975635147,0.131578168398489,-0.0642393532445047,-0.155637878606574,-0.151324892017313,0.0571197080271583,-0.0341910171388534,-0.410902959705958,0.0348798097900446,-0.167679081113477,0.131886047469649,0.00277345222087677,-0.0829179564384571,-0.0883238548334422,0.0203759779443862,-0.02939425337963,"37"
"38",0.528311199515615,0.292778997040679,0.256814376748606,-0.0293938999176622,-0.0193450449154314,0.600036272125844,0.152683605807378,0.959963723516235,0.0612175290631329,0.207748793386079,0.0728349898145922,0.218462757005297,0.113545608073595,-0.116775819175724,0.0116248618019237,0.428049504958576,-0.544629031271598,-0.345931751958355,-0.379248726175692,0.0241125713250367,-0.191691234338671,-0.104323342265682,-0.0179051476892901,0.159782281057201,0.0817184219222719,0.0625513781561648,-0.142922321002409,"38"
"39",0.0278519954548389,0.104341435027183,0.208299817174723,-0.00512108699049541,0.399959300873213,0.156714884950854,0.000847927019248998,0.268666592334813,-0.0318375058990641,0.0107224882642662,0.314078112259506,-0.00500255434883511,0.0982683280092454,0.0115588598661848,-0.0200484517665959,-0.103361533178038,-0.0101634660991838,-0.281568510650754,-0.323436950598414,-0.02376951494891,-0.166424623958969,-0.0170728139088613,-0.0523218173170846,0.0920280533016998,0.0950704475061763,0.0642498437156501,-0.113245981262894,"39"
"40",-0.510132961709439,-0.136136332897645,0.892294120363088,0.0937970594556679,0.0443954737224179,0.329261138730584,-0.642365323072272,0.507830817620393,0.170831505212851,-0.0489184314201702,0.0471359496933401,-0.100627182926328,0.0768943098371093,0.173175960292679,0.067642980665391,-0.463113729916844,0.452694730232569,-0.0983347249745427,-0.330704720622128,-0.210589585841177,0.228209049841432,-0.0564961013253926,-0.361087746601593,0.11248156240977,-0.341055038090389,0.0576520913210272,-0.60487442779665,"40"
"41",-0.0961343045059521,0.477802701119534,0.455306612622082,0.0176760094961452,0.0901747413438412,0.201042903767039,-0.0525319077739481,-0.0322741992582367,-0.0912185592143189,0.265677149515236,0.254225878889925,0.0089298284355285,0.0609274878401642,0.0807623934566445,0.0127472862745151,0.115920143378034,-0.517535172997014,0.138184518550149,-0.169949589411564,0.0376288577939558,0.00321353200648338,-0.08628652125103,-0.0581648441628778,-0.135096284675223,-0.0101155801616125,0.25346205077019,0.151794681167404,"41"
"42",-0.0334237194825757,-0.027462559153626,0.54250169726689,0.119019261476255,0.153536055622933,0.152274973167829,-0.117495855348115,0.248377734266616,0.557754317605279,0.372125436350152,0.00308832966765237,-0.234923659656377,-0.457971326496713,0.144036794672362,0.00443194261188274,-0.584413532920558,0.675557790859832,-0.264287366063072,-0.157495923929816,0.115057411265071,0.00111727226701133,-0.00327262651221897,-0.114799482243736,0.100676699696632,0.0949435721713485,0.357901025602064,-0.162462558959736,"42"
"43",0.196225010705462,0.055146026487775,0.985837503556512,0.38945412155103,0.104037821857436,0.226514537934386,0.152692633248069,0.347290681672505,0.00556895993198196,-0.0200099661160936,0.0458524557037526,0.0644834182816124,0.0739499729021005,0.064790468021592,-0.103813047572037,0.1646485390025,-0.230960211621825,-0.172760532940562,-0.0256834997915055,-0.051101874135794,-0.00655931673521824,-0.125582128000484,0.0212154509893644,-0.0044542036638136,-0.00307321738526094,0.00684534766040651,0.0243968792233845,"43"
"44",-0.183853545457435,0.400473677739313,0.782244784656996,0.134922926862345,0.0286005588747103,-0.327378392743411,0.13564663036216,0.34955151588246,0.159109818901233,0.336151708946155,0.35939041570012,0.00851971334120167,0.073449710792579,0.000155653035743917,0.0478620899369062,-0.34598530964065,0.0134333657882481,-0.0975410092566572,-0.294949437709687,-0.0933992569258365,0.00614576925343644,-0.179214884562396,-0.0347737843299693,-0.0304769030518419,-0.28383919730756,0.0367565043758931,0.0164930218986993,"44"
"45",-0.12377143779748,-0.21316389403166,0.966033419934346,-0.00105543412414327,0.241664803842326,0.273756452742934,0.134066457019192,0.550211691471856,0.164334718792882,-0.0257861207939319,0.392998349904592,0.129111621197909,0.122575213530245,0.0248771331250426,0.0262819741198011,-0.306199563050531,-0.273214677134421,0.0755734530066849,-0.324447205008023,0.0627701503333028,0.00413737301054846,-0.176794832714849,-0.119686082404692,0.00559236972756927,-0.085940905476212,0.0431148912419315,-0.215093386089144,"45"
"46",-0.26332243474325,0.19036141302641,0.0528978785178767,0.145226069550058,0.377497802026844,0.166603137663542,0.091719498154363,0.402978728584524,-0.0169810463035934,0.0901627474794808,0.0243308195486776,0.0472958856110584,-0.00239233317419405,0.153784001899613,0.0349162192978365,0.310890170035604,-0.407053678411437,-0.317390975187211,0.125629237473088,-0.318958806124247,0.00880221765187115,-0.0248328619444741,0.252424413329471,0.217110533091922,0.00466113094660563,0.14246481791797,0.0382161530069741,"46"
"47",-0.252100814504215,-0.0949442712009908,0.565759036562917,-0.151023713344865,-0.416461889865183,0.100809326204778,0.190597413533801,0.267137666255873,0.0342325570929826,0.168570767063644,-0.313595110115485,-0.347228731805596,0.100998589188328,0.2339383628557,0.0334282467537224,-0.158039825080399,0.125391791219531,-0.38462013493562,0.00500728030836799,-0.187334320594139,-0.156952237175859,-0.250810998539491,0.215243884719013,0.18254357078036,0.0971460716541223,-0.25700296328418,-0.186119254037117,"47"
"48",-0.0417188958222827,0.0640550603814226,0.531314620178706,-0.361894643835957,-0.161985662306215,0.148344267626087,-0.0405802802240452,0.360614649730222,-0.109336008836589,-0.00746773606652431,0.00385479849832436,0.260276271033694,0.206176757679265,0.265053166065079,0.168489644399793,-0.525736431598207,0.372740182265477,-0.0224842936198918,-0.189730204309924,-0.161059673939539,0.0689415693157375,-0.258072462784794,0.177329383955465,0.128770903064297,0.0820685559082601,-0.449702080273835,-0.0563536724503965,"48"
"49",0.472643479701132,-0.0254089189137311,0.374227225683516,-0.086903948371222,0.508399140335948,0.419754041906766,0.365598690625021,0.179662272177666,0.474248647097363,0.306621226756194,0.230626815130735,0.494370129826873,-0.0665467823827853,0.124185117314108,-0.0626719231235581,-0.338201935083623,-0.481904101304127,-0.808440679681158,-0.224240549621065,-0.180085983382442,-0.0157993024184335,-0.0429503032716513,0.175639531515192,0.193909021677065,0.196270831799966,-0.398909039586985,0.0720707181159111,"49"
"50",-0.031442956332913,-0.0228008657490914,0.648042366207964,-0.194364168957962,-0.00383663756024363,0.150342798763865,0.515023489514497,0.160393679956294,0.514351037410134,-0.0627174767932261,0.0974458901269614,0.186094634109273,0.070620579717371,0.0278698797867167,-0.0795644245937457,-0.448695088077333,-0.203903363337903,-0.304288602027784,-0.571589956019591,0.00776401699224957,0.00105106025444025,-0.131659722536166,0.038703677060252,0.019775336175522,-0.338264633928371,0.0432767168604897,0.0539749872048004,"50"
"51",-0.0888504235222657,0.0694687813008956,0.0178488358362803,0.100728471632084,-0.167575266668867,0.198250253459025,-0.0993708353237869,0.194638912785425,0.201818041753732,-0.40350332323581,0.00820972061743036,-0.0331315703386732,0.19393690194882,0.0671854890490606,0.0117814529378529,0.196601909124514,-0.0591458423088445,0.0373328307392178,-0.110784448932105,0.0412890296732516,0.00297004988225311,-0.0792007849585355,0.0276041984749229,0.0409522102128186,0.0222322933151536,0.230111204934358,0.00104572918443088,"51"
"52",-0.0838850647140844,-0.0226691944204102,0.497040136086388,0.116512845186642,-0.0867113666415117,-0.00705392569857606,0.0597906658681466,0.415550839941882,0.111466735042086,-0.0131318676340667,0.00775092473369004,0.119236111747512,0.0419026245313059,-0.0759512569639246,-0.0639799421838164,0.358389012662227,-0.436013635698657,-0.10895716338968,-0.191615557108258,0.220905661148126,-0.161924917299902,0.0461012080383501,-0.128824355602139,0.0845434124009482,-0.105039442615222,0.25413447710651,0.112797049322183,"52"
"53",0.18059712766666,-0.100427154065719,0.28018081767309,-0.0332060086149099,0.360761908536011,0.00503390336427635,0.143885924597521,0.255146244642328,-0.00302419096452726,0.136386191551028,0.306496900690019,0.104908938812596,0.516085440214215,-0.0504615872189296,-0.0239469489955033,-0.170752368017885,-0.000532325365996687,-0.210631111426731,-0.272070438251806,-0.257438310694804,-0.00603691526160562,-0.118677259511007,0.156463897766928,0.09364578701945,-0.147941037991052,-0.130605148065207,0.0365600972735367,"53"
"54",-0.0682639824196741,0.0431356024311546,0.0137133011575799,0.0125515528270168,0.121203002328852,0.184002916162458,0.343652362341302,0.823113518087748,0.185942046732119,-0.143357993002876,0.00630754701758133,-0.065978571807233,0.077479979257,0.195866552197932,0.584053139962766,0.379051536676766,-0.394924685946649,-0.353591771215996,0.203828525826676,-0.072686425037431,0.00228189607781517,-0.043316169705492,0.284622096223527,-0.177883186158568,-0.156440872063357,-0.0659443943918971,0.349015630357428,"54"
"55",0.127416645372096,0.0422142253551043,0.765133810601606,-0.0234278267798267,0.456065399468833,0.301785104200329,0.486260878587957,0.502011554733375,-0.229164004932799,-0.493187921861737,-0.0117732141170169,-0.022885566474196,-0.0179398809793855,-0.149223684935393,-0.0168952848105956,0.0912791502422689,-0.0379898032672039,0.928112410996464,-0.473455102168402,-0.0282875881050522,-0.180202398343699,0.00144068162752699,0.252818091544893,0.0660648609474986,0.12241366575409,0.167170647279483,-0.494354900439436,"55"
